Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15050253730424293,26.485987261857709,44493.807860464076,43209.628703601025,27.812924512309415,1530.2699781525071,1017.4761952863688
0.44999999999999996,0.45118958397860831,28.124860622557517,50995.820056088909,47996.191856770172,31.279083068518936,1537.6929987709993,1019.5632049675352
0.74999999999999989,0.75140796817303734,28.499928533010195,53757.931789103139,50241.124860506818,32.924881617938809,1540.255043828183,1020.6773968279656
1.05,1.051438849816585,28.595409477903846,54223.914867152613,50586.342557479562,33.178983297310815,1540.7354152765549,1020.8380301845817
1.35,1.3514470713945217,28.600337451558563,54217.945044839529,50576.122859150957,33.171355695366749,1540.7432133507646,1020.8319711652792
1.65,1.6514583344549114,28.598860184909192,54185.52258552592,50547.271339906125,33.15000561646638,1540.7226463917239,1020.817720793008
1.9500000000000002,1.9514757216564236,28.608308938923436,54146.354358108307,50501.830247805316,33.116409048738127,1540.7130409126935,1020.7906848092966
2.25,2.25150127959509,28.61738042830698,54104.328870799363,50454.095704231106,33.081128159506022,1540.7008453558319,1020.7625095680216
2.55,2.5515307050877514,28.610440867257708,54094.860790281135,50451.7962501212,33.079363981430269,1540.6889340951777,1020.7647563572544
2.85,2.8515587937529197,28.600163971795197,54089.564879226658,50456.529300627684,33.082788476527369,1540.6751895605205,1020.7719946313428
3.15,3.15158545343619,28.591558047027654,54078.566558715109,50454.37054774569,33.081130752536005,1540.65974788874,1020.774868528393
3.4499999999999997,3.4516121084652278,28.585464218162965,54061.388900570448,50444.080021841226,33.07347584364593,1540.6434854508088,1020.7724149813928
3.75,3.7516389128131911,28.57767675516201,54049.71491461547,50440.517570041877,33.070781941801492,1540.6287324945108,1020.7742411615927
4.05,4.0516650619875039,28.573588157303814,54046.4545959211,50441.324218595226,33.071300440393635,1540.6254190729592,1020.7772618261947
4.35,4.3516900293160452,28.568640310394549,54046.40698943154,50445.938777117226,33.074626380427254,1540.6231765543278,1020.7826718321603
4.6499999999999995,4.65171420659404,28.564909684823597,54038.572327999267,50442.138935697556,33.071749708228445,1540.6170776970505,1020.7830265030411
4.9499999999999993,4.9517385876640088,28.563749453002902,54031.667209995372,50436.785850291359,33.067723862240037,1540.6153820473783,1020.7816737802237
5.2499999999999991,5.2517625473257477,28.561327880016513,54034.232020052092,50441.460433071166,33.071089196566717,1540.6186923828843,1020.7862827340666
5.55,5.5517852657356306,28.557472915477685,54033.692424423461,50444.587359169585,33.073316710910731,1540.6176786131991,1020.7905088086471
5.85,5.8518069926031373,28.555154342763711,54033.135266660211,50446.25109362707,33.074463259442929,1540.6188835026796,1020.7934186140062
6.1499999999999995,6.15182854896389,28.553793218154066,54025.884585455016,50440.763705922625,33.070338743066507,1540.6166445118477,1020.7920577491977
6.4499999999999993,6.4518494565907911,28.550455242928056,54029.950287290696,50447.70398513649,33.075375087648752,1540.6197067044716,1020.7982218202408
6.7499999999999991,6.7518694402080071,28.547264081121906,54023.312370517633,50444.512243122765,33.072945307855569,1540.6152500169551,1020.7987341522756
7.0499999999999989,7.0518887908504082,28.545235660044273,54025.700233617208,50448.65296384479,33.075916410543932,1540.6190026197417,1020.8029178282926
7.35,7.3519067793812969,28.541168263295067,54027.226625112315,50453.910866706341,33.079714277932936,1540.6191696241224,1020.8083919093316
7.6499999999999995,7.6519231165496961,28.536909250070156,54029.749347692137,50460.2806778777,33.0843317961878,1540.6197777425618,1020.814544031811
7.9499999999999993,7.9519382790973241,28.534962484410663,54028.488002981881,50460.937577676392,33.084735589201358,1540.621011845976,1020.8167739464184
8.25,8.25195312412096,28.531542849751911,54021.10172152827,50457.262060567184,33.081949413606893,1540.6156781570442,1020.8170934980049
8.5499999999999989,8.55196713737767,28.530324943826695,54027.815856089794,50464.681386471275,33.08733501175675,1540.6237351580132,1020.8228229276984
8.85,8.8519800242706452,28.529206785599854,54028.102521103785,50466.003295642084,33.0882273831758,1540.627291921222,1020.8251472709808
9.1499999999999986,9.1519917736671417,28.525167025884084,54030.313284686061,50471.877330674841,33.092479076835886,1540.6279919965984,1020.8309525497018
9.45,9.45200239605261,28.5221100140278,54027.267323592132,50471.914606348604,33.092427995590093,1540.6263205289215,1020.8332055702152
9.75,9.75201168351084,28.516535833532433,54029.687627701671,50479.432932435535,33.097893830518771,1540.6249400942386,1020.8404258918741
10.049999999999999,10.05202065682481,28.500819469326235,53992.350129692641,50459.367412725536,33.08304954419377,1540.580051709592,1020.8357321160775
10.35,10.352028507884739,28.485836689661738,53989.9177839989,50471.228577073562,33.091729449741315,1540.5614573912,1020.8484520505472
10.649999999999999,10.652034052521252,28.482013617163936,53987.76346623477,50472.822370424481,33.092826046406955,1540.5593068266721,1020.8518170763168
10.95,10.952038384688896,28.481839876165136,53995.311130215305,50480.042623102614,33.098063142028,1540.5694900864808,1020.8570922969365
11.25,11.252041037236353,28.481172662358425,54004.500361310231,50489.263485540716,33.104775383367418,1540.5801430647032,1020.8636366684268
11.549999999999999,11.552042595580366,28.480839190447227,54004.080186193212,50489.185476206447,33.104634672054033,1540.5843280088527,1020.864927798641
11.85,11.852043510503986,28.475961602131612,54000.403978203532,50490.353385296592,33.105418924819915,1540.5795405503527,1020.868404326535
12.149999999999999,12.15204427862929,28.46656808189929,53978.534354846131,50478.772335043664,33.096814992046745,1540.555004195729,1020.8663155673036
12.45,12.452045205586675,28.45258543451266,53955.856280264568,50470.76380090959,33.090850193453178,1540.5231832406209,1020.8677120482103
12.75,12.752046427072598,28.440833559616483,53928.335545035159,50456.113755107166,33.079988275489868,1540.4910905306574,1020.8646997767332
13.049999999999999,13.052046032442304,28.428790605413948,53933.986975898573,50472.775412619427,33.092197874002864,1540.4825908409928,1020.8790997900348
13.35,13.352041880451683,28.415930190906941,53932.80387647824,50483.819792825852,33.100269302615871,1540.4679427021486,1020.8906607125107
