Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15039157589561203,25.941312971162489,45124.393513436,44290.567794140479,28.588119200553233,1529.7998177103427,1018.2246594706345
0.44999999999999996,0.4510490025758872,27.720521173361622,49314.498522404159,46769.73730992018,30.38555929097857,1535.8461869526918,1019.0226033065193
0.74999999999999989,0.75133536524969236,28.542043259090278,53990.056525520973,50418.375204941993,33.055367153656704,1540.4841290795796,1020.7615079908244
1.05,1.051362507799761,28.647816617859785,54205.478782022445,50519.743578881273,33.129783256881154,1540.797934649426,1020.783854248537
1.35,1.3513897923967775,28.667122180295877,54190.524084377808,50487.637386558148,33.105994643100594,1540.8200501127212,1020.7609301284145
1.65,1.6514218291381748,28.637590080387792,54121.869937993346,50451.437002370687,33.079294739149262,1540.7328184211874,1020.7519071987833
1.9500000000000002,1.9514555120212083,28.621250454924724,54089.059578372719,50436.2161638148,33.068028457491245,1540.6904668454229,1020.7501179884754
2.25,2.2514910760439508,28.627792899306232,54076.877135605973,50418.7047536554,33.055028437817143,1540.6961423406044,1020.7394963064114
2.55,2.5515262320582073,28.620197654123036,54088.710273128563,50436.880727321884,33.068353409086811,1540.6986411936468,1020.7532828502397
2.85,2.8515582753344932,28.607902182387775,54081.141059622576,50441.389103069843,33.071616549116733,1540.6803330986979,1020.7610647138652
3.15,3.1515881451341743,28.595254090212581,54072.242629104316,50444.991396149417,33.074212191684147,1540.6605458536369,1020.7684606319356
3.4499999999999997,3.4516170386255687,28.590733404923014,54061.708272186574,50439.418195404178,33.070030631851985,1540.6513616860862,1020.7680965857458
3.75,3.7516459940035443,28.582988797533641,54047.208129493061,50433.177900651921,33.065363669793726,1540.6346337865957,1020.7684282058332
4.05,4.0516742543639781,28.574808149886177,54040.6237654376,50434.733815796608,33.06644199565973,1540.6229809692375,1020.773214499531
4.35,4.35170222507221,28.570284607263719,54026.093101429193,50425.430345859757,33.059511780168179,1540.6108979440839,1020.7707878116752
4.6499999999999995,4.65172965246318,28.566122365696984,54029.477788221979,50432.507900573473,33.064650879558272,1540.6122721005174,1020.7773002048384
4.9499999999999993,4.9517558215531139,28.564674955871624,54029.443761766626,50433.83891181818,33.06555074893425,1540.6151208029373,1020.779738652154
5.2499999999999991,5.2517818593345389,28.565497599861075,54026.186999080222,50430.0243812356,33.062655066121366,1540.6189396883453,1020.7785823819115
5.55,5.5518076234980915,28.562561793392128,54025.576132518312,50432.21825433983,33.064193410289093,1540.619209642193,1020.7819891960182
5.85,5.8518326919632546,28.560967082727412,54023.899586718238,50432.154728718582,33.06406597841184,1540.6206578914896,1020.7837050224977
6.1499999999999995,6.1518572952220687,28.56002967242247,54023.543752985213,50432.7052126349,33.0643897668195,1540.6240145894681,1020.7855434425788
6.4499999999999993,6.4518813274146218,28.556066043968123,54019.359004672413,50432.530798961168,33.06418486128424,1540.6202092468775,1020.7879796246779
6.7499999999999991,6.7519045036034173,28.553489362925955,54020.057557006774,50435.609518288285,33.066374415305084,1540.6219451630141,1020.791756985254
7.0499999999999989,7.0519261570279621,28.547680788858,54021.620156157973,50442.53958371115,33.0714074731699,1540.6196084656822,1020.7987303796496
7.35,7.351946028437057,28.543883403612494,54023.722956692116,50448.080642061956,33.075413487037842,1540.6205842183515,1020.80427199765
7.6499999999999995,7.6519645217320669,28.53982997773835,54022.853925489253,50451.088421416112,33.077553256395838,1540.6190403718022,1020.8084970110706
7.9499999999999993,7.9519819574292177,28.537679061651364,54023.445691072528,50453.667994144627,33.079374172696674,1540.6213167927815,1020.811857606727
8.25,8.2519983979133347,28.536028201897771,54025.712985216021,50457.341345412788,33.082000190861145,1540.6255307051172,1020.8156581466687
8.5499999999999989,8.55201389996114,28.53535586553582,54027.992706931567,50460.104199767629,33.08395362214732,1540.6311759555013,1020.8186324146417
8.85,8.8520279362076053,28.531931299865995,54034.284651290152,50469.2090675845,33.090585094712146,1540.6357204066351,1020.826021819773
9.1499999999999986,9.1520405039166022,28.522161068951505,54021.61028956122,50466.581702452459,33.088581766073375,1540.6173303766316,1020.8290147645303
9.45,9.4520526410038936,28.503106789097327,53988.4894448759,50453.602309200367,33.078965156031835,1540.5706388991894,1020.8293409880766
9.75,9.75206537692247,28.49603581937378,53966.715173433964,50439.919843452895,33.068811189501652,1540.5495726151751,1020.8253282702877
10.049999999999999,10.05207648257865,28.491222383898275,53986.399225680405,50462.858035126141,33.085636766760658,1540.5617778506326,1020.8408241514483
10.35,10.352084419892197,28.487364956416609,53990.164362878786,50470.016990808836,33.090834299105431,1540.5638607516744,1020.8472786224289
10.649999999999999,10.652090673282284,28.490057910462578,54002.663186808692,50479.159395568582,33.097483385272405,1540.5817983480044,1020.8526727569451
10.95,10.952096620067934,28.491034349875864,53996.256762220604,50472.24961947844,33.092306422951857,1540.5835593932147,1020.8497539128152
11.25,11.252103002118242,28.483316494901786,53981.849610208737,50466.064137359986,33.087676710529927,1540.5668738767024,1020.8500992377278
11.549999999999999,11.552108644874464,28.472657968246089,53971.750671867048,50466.680283517366,33.088063123988782,1540.5490165983576,1020.8551739146197
11.85,11.852112374048218,28.459918357398283,53964.5358739138,50471.958742194452,33.091887648314511,1540.5302068290037,1020.8635110370403
12.149999999999999,12.152115054319504,28.446856912662632,53939.113478095,50460.510303006929,33.083386807191786,1540.4977325801046,1020.8627010630657
12.45,12.452117559254297,28.436610115033229,53924.515792007878,50456.527534142158,33.080382745150935,1540.4771887213849,1020.8650930227213
12.75,12.752117494016137,28.421405527845621,53927.070587384413,50473.279441585655,33.092662926644955,1540.461829722944,1020.8805818723729
13.049999999999999,13.052115151714441,28.409096327527941,53905.234344279132,50464.469585582068,33.08610372288593,1540.4330095382386,1020.8809790228506
13.35,13.352113341001775,28.398673311614996,53878.735534973726,50449.507631544759,33.075009118431119,1540.4035496523679,1020.8773526255449
13.649999999999999,13.652111811004694,28.385825516001507,53859.325437206251,50443.469700644433,33.0704926068726,1540.3756729789,1020.8794571935357
13.95,13.952108572373815,28.374563428666526,53857.596837176519,50452.49401351597,33.077071110328291,1540.3629279181205,1020.88937022638
14.249999999999998,14.252104049853298,28.370586119668268,53847.183379410759,50446.49805669536,33.072574262212939,1540.3545303323683,1020.8885840090426
14.549999999999999,14.552099473851889,28.369446590523744,53845.918481690525,50446.390136684859,33.072412226523376,1540.356919506539,1020.8901229206457
14.85,14.85209407308567,28.3663585996494,53847.097071147364,50450.413410351292,33.075296137349454,1540.3582315697877,1020.8945861185864
15.149999999999999,15.152087899339184,28.360662050319515,53837.668796255755,50446.964793546242,33.072677942247672,1540.3480301125219,1020.895772593624
15.45,15.452080219701609,28.348207771054362,53833.092367476645,50454.452564276558,33.078124551423677,1540.3314575528832,1020.9052241901635
15.749999999999998,15.752071052404691,28.330237126485557,53803.2821462627,50443.505453252728,33.069994331838707,1540.2884746357061,1020.9062865961125
15.912994739470106,15.915060634628436,28.331243177730791,53806.443850076037,50445.518090363657,33.071430490360171,1540.2949462670258,1020.9077353168732
