Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15055416496582,25.918364583435213,43018.468210671679,42242.586307128237,27.118789892037288,1528.1794431627757,1017.1271300025101
0.44999999999999996,0.45134776354357442,27.199077138634802,48833.394082693696,46776.10865896898,30.389955514841095,1534.6642743787379,1019.1912549739707
0.74999999999999989,0.75163996528687815,28.481518916349579,53477.963422106906,49996.675959925306,32.744991923821878,1540.0258270218724,1020.5484226586488
1.05,1.0516984179397508,28.633444182564634,54173.763237574014,50503.714672108479,33.117998303614272,1540.7542765541589,1020.7797428554434
1.35,1.3517213926698892,28.639054624575351,54200.882874436116,50523.71192388927,33.132642920582924,1540.7869246252567,1020.7901729608875
1.65,1.6517462815860211,28.629562879264764,54138.099141986335,50474.1193433428,33.096026922776737,1540.732893998699,1020.7671063843796
1.9500000000000002,1.9517752475191783,28.631121490211648,54129.982604171957,50465.085476584107,33.089282629779454,1540.7342750895152,1020.7628192629702
2.25,2.2518076192078844,28.637350622712031,54102.007438943452,50433.146688675806,33.065650357305714,1540.728107043826,1020.7443212724214
2.55,2.5518417374887603,28.618184020369778,54081.588640393762,50432.133825949735,33.064859617485745,1540.690586848895,1020.7513235720553
2.85,2.8518733853291613,28.604689658841863,54076.723667821294,50440.291709534758,33.070814216914719,1540.6724881313194,1020.7615194741167
3.15,3.1519029549454487,28.599360605101605,54073.961193585834,50442.729710883017,33.072537650321557,1540.66774233536,1020.765853186841
3.4499999999999997,3.45193135528539,28.588261264010857,54061.058043085388,50441.138383596008,33.071302907467107,1540.6473053926291,1020.7698644136601
3.75,3.7519589062762244,28.577731759074357,54045.504094261742,50436.536150215208,33.067848091653325,1540.6257727447046,1020.7720212399041
4.05,4.0519859425761071,28.575878118346768,54043.435436743064,50436.350588004818,33.067631318545914,1540.6265641013649,1020.7737553137263
4.35,4.3520125149428361,28.568350220896207,54032.163942885571,50432.9176837412,33.065032243882413,1540.6124715934568,1020.7755667700259
4.6499999999999995,4.652037722523187,28.560280912856751,54031.726619294175,50440.1075744958,33.070261310255525,1540.6054114137953,1020.7834308220769
4.9499999999999993,4.9520618117611663,28.558686044857893,54026.9866563578,50437.184559669447,33.068026839626668,1540.6046470796739,1020.7835653373318
5.2499999999999991,5.2520858255018608,28.558280241768792,54025.433188064628,50436.116454997289,33.0671570143323,1540.6079111371623,1020.7843332374455
5.55,5.5521095617393188,28.555464854748859,54021.34474197869,50434.950838811106,33.066219678137955,1540.60584356297,1020.7858423391832
5.85,5.8521324049192449,28.552737834571818,54024.079228352821,50440.072172628235,33.069914616425244,1540.6088317339163,1020.7907989240673
6.1499999999999995,6.1521538301748153,28.547610591731079,54023.098530963282,50443.986140537178,33.072724156298577,1540.6056484500798,1020.7958796584195
6.4499999999999993,6.4521741373267059,28.546887277372743,54025.182929005365,50446.613870527195,33.0745781225575,1540.6110784387777,1020.7987960936332
6.7499999999999991,6.7521939529006554,28.547253222171413,54024.99728737033,50446.095771912638,33.074112152987517,1540.6164514105994,1020.7996134565648
7.0499999999999989,7.0522132081273883,28.544369615096208,54024.428211902195,50448.281117376944,33.075643926821009,1540.6168250792148,1020.8029978807241
7.35,7.3522316540071539,28.543899837449157,54026.146679278,50450.328462525948,33.077069781864019,1540.6223591448718,1020.8055096775456
7.6499999999999995,7.6522494165726469,28.541582805693846,54024.850352125548,50451.301139327086,33.077706965142937,1540.6230304237038,1020.8080364869176
7.9499999999999993,7.9522658210666206,28.535625927969324,54026.417941780346,50458.378888173807,33.082849010437144,1540.6204802641087,1020.8151400635103
8.25,8.2522808640897534,28.533776096102471,54025.93606799499,50459.672386092294,33.08372171990721,1540.6224183045363,1020.8176900499877
8.5499999999999989,8.5522947331049277,28.530530200283824,54029.499631649931,50466.060610178174,33.088350999342943,1540.6252504629158,1020.823518035138
8.85,8.8523070689717631,28.528939342020294,54034.175231064146,50471.927797612123,33.092593575076165,1540.6312923281032,1020.8285120973512
9.1499999999999986,9.1523179883441852,28.522203136855886,54030.450237194862,50474.800242283927,33.094637912437513,1540.6237819234655,1020.8335463339879
9.45,9.4523276960291032,28.509020079728042,54013.330999549828,50471.239165911058,33.091951694103415,1540.597207304307,1020.8371467018947
9.75,9.7523364364791831,28.49755843236975,53998.607216339151,50468.291262864652,33.0897140814135,1540.574856657805,1020.8405174160014
10.049999999999999,10.052344147954905,28.4859215067426,53984.855622781557,50466.4163035651,33.0882669629718,1540.5529436056706,1020.8445379965681
10.35,10.352351487306184,28.475744585351567,53963.609569176857,50456.155391204149,33.080638015937637,1540.5277230633508,1020.8434385759671
10.649999999999999,10.652357959980373,28.468447811085564,53963.515668808534,50462.953272434745,33.085574251726023,1540.5219991970316,1020.8508248701495
10.95,10.95236324407302,28.467777475432452,53962.154873435225,50462.313398223749,33.085020041947217,1540.5250119648649,1020.851916170583
11.25,11.252367349740249,28.46712196642298,53972.855972371908,50472.939245043453,33.0927670818637,1540.5367774428271,1020.8592334651701
11.549999999999999,11.552369420605798,28.465817790877281,53981.719801010317,50482.459664369955,33.099700734333695,1540.5462684823481,1020.8661530330039
11.85,11.852368976537065,28.459483638031138,53989.388971955072,50495.613965813689,33.109319763847886,1540.5475680879977,1020.8767382480748
12.149999999999999,12.152367254626247,28.456298606072231,53978.8810075622,50488.794038417218,33.104214836509108,1540.5402931991005,1020.8752384854578
12.45,12.452365572236671,28.449223716163687,53968.001563227495,50485.299702217118,33.101566130541237,1540.5270784814879,1020.8768579716365
12.75,12.752363576784271,28.436687715412049,53946.749404762159,50477.257958115362,33.095573952959192,1540.4983820823932,1020.8777578561767
13.049999999999999,13.052361701510701,28.426221899346167,53924.6023338621,50466.419313211845,33.087517858776515,1540.4720431857004,1020.8764287466086
13.35,13.352358717561559,28.406271037082917,53907.327049943167,50469.098481442692,33.089434240093695,1540.4353751658707,1020.8856921568606
13.649999999999999,13.652353539473555,28.386569029490133,53884.279347915726,50466.138138742979,33.087193633013307,1540.3948579808318,1020.8917507312908
13.95,13.952348701896638,28.376725585185874,53850.326234528846,50443.639661435525,33.070544933571647,1540.3608150497712,1020.8837633385172
14.249999999999998,14.252343512142382,28.366035841967054,53851.197365762178,50454.560204951173,33.078519492994914,1540.3507878277073,1020.8945363929718
14.549999999999999,14.55233597943049,28.356799333697751,53844.398138700104,50456.922839348808,33.080186818692724,1540.337315909097,1020.9000984233321
14.85,14.852327215788678,28.352483757771633,53841.1317277994,50457.943038084515,33.080859374644916,1540.3336042017793,1020.9033030318465
15.149999999999999,15.152317341098037,28.346888877934948,53838.738683856544,50460.99202433999,33.083028021785516,1540.3286531470012,1020.9080492067394
15.45,15.452305696317046,28.343902798676471,53846.307366895227,50470.910958760243,33.090255574097476,1540.3347515795958,1020.9157395468274
15.749999999999998,15.752292275282967,28.338522163243706,53844.34591752939,50474.163637996564,33.0925739383303,1540.3304259502565,1020.9205277797151
15.969986425172943,15.972268636082942,28.337416486519142,53836.204087348626,50467.577578448661,33.0876608847712,1540.3265419057934,1020.9181452834142
