Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15003692988469303,26.239316176915263,50076.631012314021,48865.436493544519,31.9111319027821,1534.04721910451,1020.6335966782318
0.44999999999999996,0.45016354522298929,28.08634896018846,52181.208868241614,49147.483195137756,32.1217790200661,1538.4939429138437,1020.2081072842857
0.74999999999999989,0.7502639958300108,28.438655807598213,53960.355882490316,50488.129863118607,33.10693611394,1540.3121423716129,1020.8341399946538
1.05,1.0502751219592761,28.570983084905968,54140.910858284849,50531.937011941329,33.13892198505382,1540.6400919686132,1020.8159965386107
1.35,1.35029533031724,28.624366167644354,54142.789886436745,50483.384472248734,33.102949254271095,1540.7237749273281,1020.7727246709552
1.65,1.6503225107049395,28.62383512842581,54132.203790986328,50474.013711759893,33.095960680155109,1540.7203475991512,1020.7689420163913
1.9500000000000002,1.950349190452447,28.60476816307273,54113.054182951906,50474.105231024318,33.095982507715149,1540.6838843933304,1020.7765199904487
2.25,2.2503772211247051,28.607990016427777,54084.238733800936,50444.195648099485,33.073851412493433,1540.6727430083706,1020.7601384362177
2.55,2.5504075026272992,28.608386226499405,54085.337986650433,50444.848086021346,33.074247935704868,1540.6790863516965,1020.7615929462859
2.85,2.850438069028622,28.6065205009393,54074.061259286565,50436.085716791735,33.067711346458459,1540.6732226469053,1020.7585885625859
3.15,3.1504673155328713,28.596463819592408,54079.087747131183,50450.238591451947,33.078076469719242,1540.6672397107768,1020.7709627879883
3.4499999999999997,3.4504950918103039,28.602530518666885,54082.879560050293,50448.065638632615,33.076379976190481,1540.6837497194561,1020.768981259819
3.75,3.7505235872660543,28.604815296078243,54079.382282989071,50442.653317887234,33.072303787320784,1540.6895159333026,1020.766457838185
4.05,4.0505516630200464,28.603421250177689,54085.890657792414,50450.036020427644,33.077663244416179,1540.6971654088713,1020.7722257984121
4.35,4.3505782289047747,28.599445989286568,54086.447547755291,50454.297194196806,33.080727519765887,1540.6967783057535,1020.7771204392836
4.6499999999999995,4.6506044412139289,28.593383233724222,54070.003510736336,50444.663359778518,33.073556623807633,1540.681095161216,1020.7750203937598
4.9499999999999993,4.9506305598374647,28.588292593490436,54065.294090342635,50445.061293957086,33.073776058057057,1540.6752865820074,1020.7781466112584
5.2499999999999991,5.2506552657810177,28.582482017397115,54066.662903211225,50451.808937907081,33.078675709206081,1540.672818521472,1020.7850218231847
5.55,5.5506783378962412,28.574304750577831,54059.780295947647,50453.08618341387,33.07954858828279,1540.6609575676416,1020.7896529546451
5.85,5.8507005670216143,28.567218348952679,54048.619226542716,50449.342799969607,33.076719643755794,1540.6475867983725,1020.7911468187858
6.1499999999999995,6.1507224655018353,28.561781260554202,54039.502347074609,50445.953322758731,33.074148387150288,1540.638083198377,1020.792291598476
6.4499999999999993,6.450742999073575,28.554492926764063,54041.643181883614,50454.817353779945,33.080609550945809,1540.6340185236841,1020.8008234720932
6.7499999999999991,6.75076128406639,28.546801719081778,54040.457914705294,50460.957685403264,33.0850642877748,1540.6269644728213,1020.8079816015556
7.0499999999999989,7.0507786444001042,28.545569529705073,54035.13195035213,50457.145591079636,33.082173781979684,1540.6263016837977,1020.8075044034191
7.35,7.3507956078281609,28.542251844831441,54034.200047168168,50459.401860573977,33.083758580793585,1540.6257827679192,1020.8110712344443
7.6499999999999995,7.6508118426739768,28.543138179105327,54036.735887136325,50460.934607885589,33.084802912083532,1540.6338780919223,1020.812851103
7.9499999999999993,7.9508278613150605,28.544832943974058,54037.312772651254,50459.876146399132,33.08393641940193,1540.6417326768726,1020.8129312019804
8.25,8.250843768886428,28.543908234008633,54035.478813377536,50459.035019652045,33.083234636773867,1540.6440392382901,1020.8139956247195
8.5499999999999989,8.5508586851640551,28.54159103572934,54041.042514792716,50466.414491427873,33.08859288897191,1540.6496671634789,1020.8200657402464
8.85,8.8508724955692522,28.539664158456148,54039.066765580639,50466.385636680927,33.088491345929839,1540.6504147243604,1020.8219099019588
9.1499999999999986,9.150884596117427,28.53378427059836,54046.715465397443,50479.072422945443,33.097766738763447,1540.6523724515605,1020.8320903912554
9.45,9.4508948310836232,28.528203386674456,54040.769546547,50478.781396948725,33.097478040251794,1540.6449389183467,1020.834994352932
9.75,9.75090484543185,28.523052930552122,54027.950583998791,50471.663727872357,33.092157928635508,1540.6331603684316,1020.8339804558945
10.049999999999999,10.050914364970479,28.516019805761502,54023.2254519564,50473.882071233827,33.093720558498994,1540.6244923093477,1020.8387504049792
10.35,10.350922177033874,28.504135659208846,54015.28710453301,50477.674705914244,33.096450877402994,1540.6064407235924,1020.8459892126232
10.649999999999999,10.650927825123361,28.496484085577677,54015.55406798183,50485.144015795318,33.101883501462318,1540.6004760109031,1020.853866003854
10.95,10.950932147064016,28.489081237168346,54003.967455230239,50481.300301064162,33.09897883341732,1540.5862950132425,1020.8554030773165
11.25,11.250935448533257,28.480434584484243,53998.572412062655,50484.418116273817,33.101205874718268,1540.5747786437019,1020.8611996610083
11.549999999999999,11.550937464275153,28.474704700128608,53993.234116079191,50484.836165864173,33.101438827027479,1540.5675465929674,1020.8645420114816
11.85,11.850939986258235,28.474231419880233,53977.7140182739,50470.771234129868,33.090991540832967,1540.5605989789831,1020.8581430465621
12.149999999999999,12.150944262346439,28.465270359331416,53950.640510686826,50453.911621594088,33.078498204739979,1540.5329216599482,1020.8529928728567
12.45,12.450947822600725,28.449774996415897,53942.904661280496,50461.301909032976,33.083882224899753,1540.5097072372898,1020.8634034794034
12.75,12.750948315729263,28.4255826199125,53921.718411249261,50464.324174868088,33.086058727438918,1540.4640466813767,1020.8742555601572
